tipo,quartos,preço,bairro,cidade,estado,área construida,anunciante,data do anuncio,url,data da coleta,hora da coleta
Terrenos,,R$ 6.200.000,Arraial D&x27;Ajuda,Porto Seguro,BA,4920m²,MARCELO MALACARNE IMÓVEIS,04/08/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-sensacional-de-5-000m-para-condominio-ou-pousada-perto-do-mar-em-arraial-1218644138,02/Oct/2023,21:16:18
Terrenos,,R$ 270.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1162m²,Daniel Abrantes vieira,02/08/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-lagoa-azul-arraial-d-ajuda-1217705663,02/Oct/2023,21:16:18
Terrenos,,R$ 145.000,Arraial D&x27;Ajuda,Porto Seguro,BA,600m²,RE/MAX UNIQUE,05/07/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/oportunidade-terreno-no-loteamento-recanto-do-japara-ii-arraial-d-ajuda-1206439059,02/Oct/2023,21:16:18
Terrenos,,R$ 350.000,Arraial D&x27;Ajuda,Porto Seguro,BA,924m²,RE/MAX UNIQUE,05/07/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-em-excelente-localizacao-1206429096,02/Oct/2023,21:16:18
Terrenos,,R$ 350.000,Arraial D&x27;Ajuda,Porto Seguro,BA,970m²,RE/MAX UNIQUE,05/07/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-em-excelente-localizacao-1206430253,02/Oct/2023,21:16:18
Terrenos,,R$ 49.500,Arraial D&x27;Ajuda,Porto Seguro,BA,500m²,Monica F.,07/08/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/baixei-o-preco-terreno-em-caraiva-bahia-1219522993,02/Oct/2023,21:16:18
Terrenos,,R$ 7.700.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1710m²,RE/MAX UNIQUE,05/07/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/area-a-venda-em-arraial-d-ajuda-1206430160,02/Oct/2023,21:16:18
Terrenos,,R$ 460.000,Arraial D&x27;Ajuda,Porto Seguro,BA,210m²,RE/MAX UNIQUE,05/07/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/preco-de-lancamento-lotes-com-financiamento-proprio-em-arraial-d-ajuda-porto-seguro-bah-1206397576,02/Oct/2023,21:16:18
Terrenos,,R$ 12.770.000,Arraial D&x27;Ajuda,Porto Seguro,BA,120000m²,RE/MAX UNIQUE,05/07/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/area-para-investidor-de-empreendimentos-1206397438,02/Oct/2023,21:16:18
Terrenos,,R$ 350.000,Arraial D&x27;Ajuda,Porto Seguro,BA,74m²,Jeferson Bispo,11/07/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lote-terreno-em-arraial-d-ajuda-tororao--porto-seguro-1208896455,02/Oct/2023,21:16:18
Terrenos,,R$ 1.200.000,Arraial D&x27;Ajuda,Porto Seguro,BA,2001m²,SO MANSOES TRANCOSO,04/08/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lote-de-2001m-a-venda-no-condominio-balcao-da-lua-arraial-d-ajuda-ba-1218430674,02/Oct/2023,21:16:19
Terrenos,,R$ 4.600.000,Arraial D&x27;Ajuda,Porto Seguro,BA,3700m²,IBS Imóveis Bahia Sul LTDA - ME,19/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-a-venda-trancoso-porto-seguro-ba-1174799677,02/Oct/2023,21:16:20
Terrenos,,R$ 160.000,Arraial D&x27;Ajuda,Porto Seguro,BA,600m²,IBS Imóveis Bahia Sul LTDA - ME,20/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-em-condominio-fechado-em-arraial-d-ajuda-1175258102,02/Oct/2023,21:16:20
Terrenos,,R$ 420.000,Arraial D&x27;Ajuda,Porto Seguro,BA,210m²,RE/MAX UNIQUE II,05/07/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/preco-de-lancamento-lotes-com-financiamento-proprio-em-arraial-d-ajuda-porto-seguro-bah-1206397179,02/Oct/2023,21:16:20
Terrenos,,R$ 350.000,Arraial D&x27;Ajuda,Porto Seguro,BA,774m²,NILZA CÓRDOVA,26/06/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-a-5-km-do-centro-de-arraial-d-ajuda-1202743175,02/Oct/2023,21:16:20
Terrenos,,R$ 200.000,Arraial D&x27;Ajuda,Porto Seguro,BA,200m²,RE/MAX UNIQUE,05/07/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/re-max-unique-vende-terreno-localizado-numa-area-em-plena-expansao-vilas-2-esta-apena-c-1206397353,02/Oct/2023,21:16:20
Terrenos,,R$ 420.000,Arraial D&x27;Ajuda,Porto Seguro,BA,210m²,RE/MAX UNIQUE II,05/07/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/preco-de-lancamento-lotes-com-financiamento-proprio-em-arraial-d-ajuda-porto-seguro-bah-1206397174,02/Oct/2023,21:16:20
Terrenos,,R$ 9.000.000,Arraial D&x27;Ajuda,Porto Seguro,BA,3000m²,Suacasanumclick,24/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/venha-construir-seu-sonho-pe-na-areia-1176908671,02/Oct/2023,21:16:20
Terrenos,,R$ 485.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1400m²,Terra Brazil Imóveis,10/06/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-para-venda-em-porto-seguro-arraial-d-ajuda-1196213107,02/Oct/2023,21:16:20
Terrenos,,R$ 300.000,Arraial D&x27;Ajuda,Porto Seguro,BA,2000m²,NILZA CÓRDOVA,11/05/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lote-terreno-para-venda-possui-2000-metros-quadrados-em-arraial-d-ajuda-porto-seguro-b-1184207810,02/Oct/2023,21:16:20
Terrenos,,R$ 393.750,Arraial D&x27;Ajuda,Porto Seguro,BA,525m²,IBBI Consultoria Imobiliaria Ltda,13/05/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lotes-em-condominio-fechado-apartir-de-525m2-1184829738,02/Oct/2023,21:16:20
Terrenos,,R$ 420.000,Arraial D&x27;Ajuda,Porto Seguro,BA,210m²,RE/MAX UNIQUE II,05/07/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/preco-de-lancamento-lotes-com-financiamento-proprio-em-arraial-d-ajuda-porto-seguro-bah-1206397341,02/Oct/2023,21:16:20
Terrenos,,R$ 700.000,Arraial D&x27;Ajuda,Porto Seguro,BA,729m²,IBS Imóveis Bahia Sul LTDA - ME,08/05/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lote-a-venda-trancoso-porto-seguro-ba-1182440662,02/Oct/2023,21:16:20
Terrenos,,R$ 1.056.426,Arraial D&x27;Ajuda,Porto Seguro,BA,1509m²,IBS Imóveis Bahia Sul LTDA - ME,07/05/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lancamento-lote-multifamiliar-em-arraial-d-ajuda-em-excelente-condominio-1182104011,02/Oct/2023,21:16:20
Terrenos,,R$ 248.000,Arraial D&x27;Ajuda,Porto Seguro,BA,594m²,NILZA CÓRDOVA,15/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-a-4-km-do-centro-de-arraial-d-ajuda-1161565294,02/Oct/2023,21:16:20
Terrenos,,R$ 190.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1000m²,Daniel Abrantes vieira,26/06/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/sua-casa-de-campo-com-a-vista-mais-bonita-da-bahia-1202683135,02/Oct/2023,21:16:20
Terrenos,,R$ 400.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1209m²,BAHIA GREEN,15/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lote-fantastico-no-condominio-de-luxo-ecovillage-arraial-d-ajuda-1009695161,02/Oct/2023,21:16:20
Terrenos,,R$ 345.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1000m²,IBS Imóveis Bahia Sul LTDA - ME,12/05/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lote-a-venda-arraial-d-ajuda-porto-seguro-ba-1184386215,02/Oct/2023,21:16:20
Terrenos,,R$ 900.000,Arraial D&x27;Ajuda,Porto Seguro,BA,6000m²,RE/MAX UNIQUE,05/07/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-em-excelente-localizacao-para-investimento-1206397399,02/Oct/2023,21:16:20
Terrenos,,R$ 420.000,Arraial D&x27;Ajuda,Porto Seguro,BA,210m²,RE/MAX UNIQUE II,05/07/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/preco-de-lancamento-lotes-com-financiamento-proprio-em-arraial-d-ajuda-porto-seguro-bah-1206397194,02/Oct/2023,21:16:20
Terrenos,,R$ 145.000,Arraial D&x27;Ajuda,Porto Seguro,BA,600m²,RE/MAX UNIQUE,05/07/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/oportunidade-no-loteamento-recanto-do-japara-ii-arraial-d-ajuda-1206397388,02/Oct/2023,21:16:20
Terrenos,,R$ 2.599.000,Arraial D&x27;Ajuda,Porto Seguro,BA,,MÁRCIA CORRETORA,17/05/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lindo-terreno-com-projeto-aprovado-1186535839,02/Oct/2023,21:16:20
Terrenos,,R$ 8.723.000,Arraial D&x27;Ajuda,Porto Seguro,BA,150000m²,RE/MAX UNIQUE,05/07/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/area-para-empreendimento-ou-loteamento-1206397382,02/Oct/2023,21:16:20
Terrenos,,R$ 160.000,Arraial D&x27;Ajuda,Porto Seguro,BA,303m²,IBBI Consultoria Imobiliaria Ltda,07/06/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/1-800m-do-centro-1195161633,02/Oct/2023,21:16:20
Terrenos,,R$ 360.000,Arraial D&x27;Ajuda,Porto Seguro,BA,720m²,IBS Imóveis Bahia Sul LTDA - ME,06/05/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lote-em-arraial-d-ajuda-1181820143,02/Oct/2023,21:16:20
Terrenos,,R$ 300.000,Arraial D&x27;Ajuda,Porto Seguro,BA,503m²,MARCELO MALACARNE IMÓVEIS,14/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/oportunidade-em-arraial-dajuda-lotes-a-700-metros-da-praia-1045177895,02/Oct/2023,21:16:20
Terrenos,,R$ 383.250,Arraial D&x27;Ajuda,Porto Seguro,BA,525m²,MARCELO MALACARNE IMÓVEIS,14/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/seu-terreno-em-condominio-fechado-no-paraiso-em-arraial-dajuda-1115883886,02/Oct/2023,21:16:20
Terrenos,,R$ 640.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1425m²,NILZA CÓRDOVA,25/05/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lote-terreno-para-venda-possui-1425-metros-quadrados-em-arraial-d-ajuda-porto-seguro-b-1189973550,02/Oct/2023,21:16:20
Terrenos,,R$ 420.000,Arraial D&x27;Ajuda,Porto Seguro,BA,210m²,RE/MAX UNIQUE II,05/07/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/preco-de-lancamento-lotes-com-financiamento-proprio-em-arraial-d-ajuda-porto-seguro-bah-1206397177,02/Oct/2023,21:16:20
Terrenos,,R$ 8.000.000,Arraial D&x27;Ajuda,Porto Seguro,BA,3200m²,Terra Brazil Imóveis,08/06/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/area-de-praia-para-venda-em-porto-seguro-arraial-d-ajuda-1195455055,02/Oct/2023,21:16:20
Terrenos,,R$ 449.000,Arraial D&x27;Ajuda,Porto Seguro,BA,525m²,BAÊA IMÓVEIS,02/06/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/oportunidade-condominio-fechado-com-lazer-de-club-e-localizacao-privilegiada-lotes-a-1193128531,02/Oct/2023,21:16:20
Terrenos,,R$ 290.000.000,Arraial D&x27;Ajuda,Porto Seguro,BA,400m²,Primola Virginia Almeida de Guimarães,27/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lote-com-400-m2-esquina-a-200m-do-asfalto-5-minutos-do-centro-de-arraial-dajuda-1177919555,02/Oct/2023,21:16:20
Terrenos,,R$ 90.000,Arraial D&x27;Ajuda,Porto Seguro,BA,308m²,MARCELO MALACARNE IMÓVEIS,15/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lotes-em-localizacao-em-constante-valorizacao-a-2-5km-do-centro-do-arraial-dajuda-916628094,02/Oct/2023,21:16:21
Terrenos,,R$ 2.500.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1500m²,Terra Brazil Imóveis,13/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-em-praia-para-venda-em-porto-seguro-arraial-d-ajuda-994467692,02/Oct/2023,21:16:22
Terrenos,,R$ 82.000,Arraial D&x27;Ajuda,Porto Seguro,BA,360m²,Primola Virginia Almeida de Guimarães,15/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lote-terreno-para-venda-tem-360-metros-quadrados-em-arraial-d-ajuda-porto-seguro-ba-1077563063,02/Oct/2023,21:16:22
Terrenos,,R$ 680.000,Arraial D&x27;Ajuda,Porto Seguro,BA,,Elisete Soares Silva,07/03/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-plano-proximo-ao-centro-de-arraial-d-ajuda-1156048320,02/Oct/2023,21:16:22
Terrenos,,R$ 649.000,Arraial D&x27;Ajuda,Porto Seguro,BA,694m²,IBS Imóveis Bahia Sul LTDA - ME,08/01/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lote-em-condominio-fechado-apenas-300m-da-praia-em-arraial-d-ajuda-bahia-1087637475,02/Oct/2023,21:16:22
Terrenos,,R$ 220.000,Arraial D&x27;Ajuda,Porto Seguro,BA,600m²,IBS Imóveis Bahia Sul LTDA - ME,22/03/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lote-a-venda-arraial-d-ajuda-porto-seguro-ba-992219597,02/Oct/2023,21:16:22
Terrenos,,R$ 1.450.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1000m²,IBS Imóveis Bahia Sul LTDA - ME,01/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-em-arraial-d-ajuda-918000386,02/Oct/2023,21:16:22
Terrenos,,R$ 553.000,Arraial D&x27;Ajuda,Porto Seguro,BA,3066m²,Fernanda Ornellas,13/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lote-em-trancoso-porto-seguro-1161957734,02/Oct/2023,21:16:22
Terrenos,,R$ 7.200.000,Arraial D&x27;Ajuda,Porto Seguro,BA,7m²,IBBI Consultoria Imobiliaria Ltda,07/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/fantastica-area-vista-mar-oportunidade-1096821267,02/Oct/2023,21:16:22
Terrenos,,R$ 440.000,Arraial D&x27;Ajuda,Porto Seguro,BA,720m²,IBS Imóveis Bahia Sul LTDA - ME,04/01/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/vendo-lote-no-villas-do-arraial-1-arraia-d-ajuda-1006211166,02/Oct/2023,21:16:22
Terrenos,,R$ 10.000.000,Arraial D&x27;Ajuda,Porto Seguro,BA,150000m²,Terra Brazil Imóveis,15/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/area-para-venda-em-porto-seguro-arraial-d-ajuda-1115473713,02/Oct/2023,21:16:22
Terrenos,,R$ 120.000,Arraial D&x27;Ajuda,Porto Seguro,BA,500m²,IBS Imóveis Bahia Sul LTDA - ME,27/03/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/vendo-lote-1076225093,02/Oct/2023,21:16:22
Terrenos,,R$ 1.250.000,Arraial D&x27;Ajuda,Porto Seguro,BA,5816m²,Terra Brazil Imóveis,13/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-para-venda-em-porto-seguro-arraial-d-ajuda-1013156396,02/Oct/2023,21:16:22
Terrenos,,R$ 1.638.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1500m²,IBBI Consultoria Imobiliaria Ltda,09/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terrenos-com-vista-mar-988472202,02/Oct/2023,21:16:22
Terrenos,,R$ 1.800.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1500m²,NILZA CÓRDOVA,11/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terrenos-vista-mar-em-condominio-no-arraial-d-ajuda-1038344365,02/Oct/2023,21:16:22
Terrenos,,R$ 367.500,Arraial D&x27;Ajuda,Porto Seguro,BA,525m²,Fernanda Ornellas,10/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/super-oportunidade-pre-venda-condominio-fechado-em-arraial-dajuda-1168041658,02/Oct/2023,21:16:22
Terrenos,,R$ 320.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1091m²,IBBI Consultoria Imobiliaria Ltda,02/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lotes-em-condominio-arraial-d-ajuda-1023174528,02/Oct/2023,21:16:22
Terrenos,,R$ 550.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1223m²,MARCELO MALACARNE IMÓVEIS,12/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-de-1-223m-em-condominio-fechado-em-arraial-dajuda-1091705046,02/Oct/2023,21:16:22
Terrenos,,R$ 5.263.500,Arraial D&x27;Ajuda,Porto Seguro,BA,4785m²,Terra Brazil Imóveis,12/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/area-para-venda-em-porto-seguro-arraial-d-ajuda-1163351302,02/Oct/2023,21:16:22
Terrenos,,R$ 10.570.000,Arraial D&x27;Ajuda,Porto Seguro,BA,10567m²,MARCELO MALACARNE IMÓVEIS,10/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-sensacional-com-vista-mar-com-10-567-m-em-arraial-dajuda-1079898254,02/Oct/2023,21:16:22
Terrenos,,R$ 490.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1014m²,IBS Imóveis Bahia Sul LTDA - ME,26/01/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lote-no-condominio-eco-village-900861970,02/Oct/2023,21:16:22
Terrenos,,R$ 300.000,Arraial D&x27;Ajuda,Porto Seguro,BA,700m²,IBS Imóveis Bahia Sul LTDA - ME,27/12/2022,https://ba.olx.com.br/sul-da-bahia/terrenos/vendo-terreno-1041061721,02/Oct/2023,21:16:22
Terrenos,,R$ 2.350.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1264m²,MARCELO MALACARNE IMÓVEIS,13/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-no-centro-do-arraial-dajuda-proximo-a-rua-mucuge-1172409538,02/Oct/2023,21:16:22
Terrenos,,R$ 320.000,Arraial D&x27;Ajuda,Porto Seguro,BA,3000m²,MARCELO MALACARNE IMÓVEIS,12/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-a-venda-3000-m-por-r-320-000-00-arraial-dajuda-porto-seguro-ba-1022587128,02/Oct/2023,21:16:22
Terrenos,,R$ 800.000,Arraial D&x27;Ajuda,Porto Seguro,BA,2500m²,MARCELO MALACARNE IMÓVEIS,08/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/oportunidade-terreno-para-condominio-a-700-metros-do-mar-em-arraial-dajuda-1022590905,02/Oct/2023,21:16:22
Terrenos,,R$ 650.000,Arraial D&x27;Ajuda,Porto Seguro,BA,630m²,IBS Imóveis Bahia Sul LTDA - ME,30/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lote-a-venda-arraial-d-ajuda-porto-seguro-ba-1179286467,02/Oct/2023,21:16:22
Terrenos,,R$ 4.000.000,Arraial D&x27;Ajuda,Porto Seguro,BA,2252m²,IBBI Consultoria Imobiliaria Ltda,11/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-com-vista-para-o-mar-no-centro-de-arraial-d-ajuda-988475734,02/Oct/2023,21:16:22
Terrenos,,R$ 2.000.000,Arraial D&x27;Ajuda,Porto Seguro,BA,13500m²,IBS Imóveis Bahia Sul LTDA - ME,14/02/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/vendo-terreno-para-condominio-ou-sitio-a-4-km-da-praia-de-taipe-1102802343,02/Oct/2023,21:16:22
Terrenos,,R$ 250.000,Arraial D&x27;Ajuda,Porto Seguro,BA,639m²,IBS Imóveis Bahia Sul LTDA - ME,30/12/2022,https://ba.olx.com.br/sul-da-bahia/terrenos/vendo-lote-1041061633,02/Oct/2023,21:16:22
Terrenos,,R$ 490.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1011m²,IBS Imóveis Bahia Sul LTDA - ME,03/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/lote-no-condominio-eco-village-898459710,02/Oct/2023,21:16:22
Terrenos,,R$ 950.000,Arraial D&x27;Ajuda,Porto Seguro,BA,1043m²,IBS Imóveis Bahia Sul LTDA - ME,28/01/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/vendo-terreno-com-1-043-00m-1009400556,02/Oct/2023,21:16:22
Terrenos,,R$ 5.600.000,Arraial D&x27;Ajuda,Porto Seguro,BA,2700m²,IBBI Consultoria Imobiliaria Ltda,09/03/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-na-praia-988469250,02/Oct/2023,21:16:22
Terrenos,,R$ 350.000,Arraial D&x27;Ajuda,Porto Seguro,BA,3217m²,NILZA CÓRDOVA,20/03/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-a-8-km-do-centro-do-arraial-d-ajuda-1161565450,02/Oct/2023,21:16:22
Terrenos,,R$ 15.000.000,Arraial D&x27;Ajuda,Porto Seguro,BA,20000m²,IBS Imóveis Bahia Sul LTDA - ME,11/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/area-vista-mar-no-centro-de-arraial-d-ajuda-1124204675,02/Oct/2023,21:16:22
Terrenos,,R$ 7.920.000,Arraial D&x27;Ajuda,Porto Seguro,BA,7200m²,Terra Brazil Imóveis,11/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/area-para-venda-em-porto-seguro-arraial-d-ajuda-1148109391,02/Oct/2023,21:16:22
Terrenos,,R$ 420.000,Arraial D&x27;Ajuda,Porto Seguro,BA,525m²,NILZA CÓRDOVA,12/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/oportunidade-abaixo-da-tabela-terreno-dentro-de-condominio-em-arraial-d-ajuda-a-800-m-da-p-1128129568,02/Oct/2023,21:16:22
Terrenos,,R$ 10.000.000,Arraial D&x27;Ajuda,Porto Seguro,BA,3570m²,Daniel Santos,09/03/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-residencial-em-arraial-d-ajuda-ba-34-metros-frente-praia-estrada-da-balsa-1093266815,02/Oct/2023,21:16:22
Terrenos,,R$ 580.000,Arraial D&x27;Ajuda,Porto Seguro,BA,525m²,MARCELO MALACARNE IMÓVEIS,11/04/2023,https://ba.olx.com.br/sul-da-bahia/terrenos/terreno-no-melhor-condominio-fechado-de-arraial-dajuda-923692498,02/Oct/2023,21:16:22
Venda - casa em rua pública,2,R$ 900.000,Arraial D&x27;Ajuda,Porto Seguro,BA,150m²,Zucotti Imoveis,25/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-nova-em-arraial-c-piscina-1226382518,02/Oct/2023,21:16:23
Venda - casa em rua pública,3,R$ 630.000,Arraial D&x27;Ajuda,Porto Seguro,BA,171m²,NILZA CÓRDOVA,27/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-para-venda-com-3-quartos-em-arraial-d-ajuda-porto-seguro-ba-1238183390,02/Oct/2023,21:16:23
Venda - apartamento padrão,1,R$ 1.200.000,Arraial D&x27;Ajuda,Porto Seguro,BA,93m²,RE/MAX UNIQUE,14/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/apartamento-no-condominio-paraiso-tropical-village-1233609065,02/Oct/2023,21:16:24
Venda - casa em rua pública,3,R$ 400.000,Arraial D&x27;Ajuda,Porto Seguro,BA,250m²,anne,19/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/venda-de-casa-em-porto-seguro-ba-1235385475,02/Oct/2023,21:16:24
Venda - casa em rua pública,5 ou mais,R$ 4.580.000,Arraial D&x27;Ajuda,Porto Seguro,BA,330m²,IBBI Consultoria Imobiliaria Ltda,23/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-no-centro-do-arraial-d-ajuda-1225465007,02/Oct/2023,21:16:24
Venda - casa em rua pública,4,R$ 1.900.000,Arraial D&x27;Ajuda,Porto Seguro,BA,201m²,SO MANSOES TRANCOSO,13/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-venda-em-condominio-arraial-dajuda-4-suites-quartos-piscina-varanda-area-gourm-1233265641,02/Oct/2023,21:16:24
Venda - casa em rua pública,5 ou mais,R$ 1.500.000,Arraial D&x27;Ajuda,Porto Seguro,BA,390m²,Daniel Abrantes vieira,22/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-estilo-rustico-fazenda-na-melhor-vista-de-arraial-d-ajuda-1224958431,02/Oct/2023,21:16:24
Venda - casa em rua pública,3,R$ 1.780.000,Arraial D&x27;Ajuda,Porto Seguro,BA,270m²,MARCELO MALACARNE IMÓVEIS,23/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-maravilhosa-proximo-ao-centro-em-arraial-dajuda-bahia-1225373276,02/Oct/2023,21:16:24
Venda - casa em rua pública,1,R$ 270.000,Arraial D&x27;Ajuda,Porto Seguro,BA,164m²,Carlos Correa,24/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-em-arraial-d-ajuda-porto-seguro-bahia-1225837508,02/Oct/2023,21:16:24
Venda - casa em condominio fechado,2,R$ 645.000,Arraial D&x27;Ajuda,Porto Seguro,BA,86m²,RE/MAX UNIQUE II,03/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-bangalo-no-condominio-eco-village-em-arraial-d-ajuda-porto-seguro-bahia-1229619323,02/Oct/2023,21:16:24
Venda - casa em rua pública,4,R$ 1.700.000,Arraial D&x27;Ajuda,Porto Seguro,BA,181m²,MARCELO MALACARNE IMÓVEIS,25/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-de-4-suites-perto-do-mar-e-do-centro-de-arraial-dajuda-1226351047,02/Oct/2023,21:16:24
Terrenos,,R$ 550.000,Arraial D&x27;Ajuda,Porto Seguro,BA,600m²,Julião,07/07/2022,https://ba.olx.com.br/sul-da-bahia/terrenos/lote-terreno-em-arraial-d-ajuda-porto-seguro-ba-1055153688,02/Oct/2023,21:16:24
Venda - casa em rua pública,4,R$ 9.000.000,Arraial D&x27;Ajuda,Porto Seguro,BA,569m²,SO MANSOES TRANCOSO,01/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-venda-em-condominio-arraial-dajuda-4-suites-quartos-piscina-varanda-area-gourm-1229222925,02/Oct/2023,21:16:24
Venda - apartamento padrão,4,R$ 3.000.000,Arraial D&x27;Ajuda,Porto Seguro,BA,178m²,NILZA CÓRDOVA,29/09/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/casa-pe-na-areia-em-arraial-d-ajuda-1238621260,02/Oct/2023,21:16:24
Venda - casa em rua pública,3,R$ 1.950.000,Arraial D&x27;Ajuda,Porto Seguro,BA,150m²,RE/MAX UNIQUE,24/08/2023,https://ba.olx.com.br/sul-da-bahia/imoveis/belissima-casa-em-terreno-grande-perto-do-mirante-dos-corais-1226092543,02/Oct/2023,21:16:24
